Date;Temperature
14/06/2018 17:00;294.85
13/05/2018 14:00;287.55
14/05/2018 02:00;281.05
15/05/2018 08:00;285.55
24/05/2018 14:00;297.35
20/05/2018 08:00;286.65
29/05/2018 11:00;289.95
24/01/2018 13:00;286.85
30/01/2018 01:00;280.85
30/01/2018 22:00;282.05
29/01/2018 13:00;279.65
02/07/2018 14:00;299.65
17/06/2018 17:00;294.65
18/06/2018 23:00;290.75
21/06/2018 08:00;293.95
03/07/2018 20:00;299.35
05/07/2018 14:00;295.65
22/06/2018 02:00;294.05
05/03/2018 13:00;286.75
05/03/2018 19:00;285.35
15/03/2018 10:00;284.05
12/08/2018 11:00;300.25
15/08/2018 20:00;301.95
07/08/2018 11:00;298.95
08/08/2018 17:00;299.25
09/08/2018 17:00;297.25
02/08/2018 02:00;292.15
10/02/2018 13:00;281.45
05/02/2018 01:00;276.95
11/02/2018 07:00;281.25
21/08/2018 11:00;299.05
21/08/2018 17:00;305.05
08/04/2018 20:00;285.05
10/04/2018 02:00;283.25
11/04/2018 02:00;281.75
21/04/2018 11:00;295.25
15/04/2018 17:00;289.65
11/04/2018 23:00;285.75
02/01/2018 13:00;287.15
01/04/2018 17:00;289.25
02/04/2018 11:00;286.15
02/04/2018 20:00;291.05
29/03/2018 23:00;281.55
30/03/2018 02:00;280.95
01/04/2018 05:00;276.75
23/03/2018 13:00;281.05
04/04/2018 14:00;289.25
05/04/2018 17:00;289.65
03/09/2018 05:00;286.45
21/09/2018 17:00;292.15
22/09/2018 02:00;285.85
28/09/2018 02:00;288.75
28/09/2018 05:00;287.65
05/09/2018 14:00;296.85
05/09/2018 23:00;291.05
16/09/2018 17:00;302.55
12/09/2018 23:00;292.25
13/09/2018 08:00;290.25
04/10/2018 14:00;294.95
05/10/2018 23:00;288.75
11/10/2018 02:00;288.15
03/10/2018 20:00;291.65
12/10/2018 23:00;293.85
14/10/2018 05:00;292.25
24/10/2018 20:00;289.85
25/10/2018 11:00;285.95
29/10/2018 01:00;278.25
18/11/2018 01:00;281.65
10/11/2018 13:00;285.95
12/11/2018 07:00;284.55
13/11/2018 10:00;283.35
15/12/2018 16:00;281.65
04/12/2018 07:00;286.45
29/12/2018 22:00;273.05
20/12/2018 16:00;286.25
18/11/2018 13:00;287.95
26/12/2018 10:00;278.05
24/12/2018 10:00;283.95
23/11/2018 01:00;282.15
23/11/2018 10:00;282.45
23/11/2018 13:00;283.25
16/12/2018 22:00;282.25
17/12/2018 16:00;285.35
28/01/2018 07:00;273.35
03/02/2018 22:00;277.95
31/01/2018 22:00;281.85
30/01/2018 07:00;281.15
05/02/2018 19:00;275.65
06/02/2018 22:00;273.05
08/04/2018 23:00;284.25
30/03/2018 20:00;284.75
01/04/2018 23:00;285.25
11/04/2018 17:00;287.85
07/04/2018 05:00;285.55
07/04/2018 23:00;284.65
19/05/2018 23:00;289.95
21/05/2018 20:00;295.95
22/05/2018 02:00;289.45
24/05/2018 23:00;293.65
07/05/2018 05:00;287.65
07/05/2018 23:00;290.35
11/05/2018 02:00;282.35
02/01/2018 10:00;283.25
26/03/2018 02:00;281.95
27/03/2018 05:00;281.95
15/03/2018 01:00;283.85
05/06/2018 14:00;291.15
28/05/2018 20:00;293.35
29/05/2018 08:00;289.35
30/05/2018 20:00;294.15
04/06/2018 02:00;291.15
08/06/2018 20:00;298.75
26/05/2018 05:00;290.55
24/08/2018 05:00;291.55
12/08/2018 14:00;304.75
20/08/2018 08:00;287.75
22/08/2018 20:00;302.75
12/08/2018 23:00;295.35
18/01/2018 16:00;284.75
06/03/2018 13:00;286.35
07/03/2018 13:00;284.85
04/03/2018 01:00;283.45
12/03/2018 22:00;281.15
13/03/2018 22:00;281.75
08/03/2018 04:00;276.45
11/03/2018 01:00;285.45
21/06/2018 14:00;300.85
18/06/2018 11:00;291.15
03/07/2018 05:00;291.05
22/07/2018 17:00;298.95
28/07/2018 11:00;293.65
01/08/2018 20:00;300.65
24/07/2018 23:00;295.35
16/02/2018 19:00;285.55
21/02/2018 19:00;278.65
18/02/2018 04:00;274.85
18/04/2018 05:00;283.75
03/05/2018 23:00;283.75
05/05/2018 11:00;290.35
28/04/2018 08:00;282.35
02/05/2018 23:00;284.05
03/05/2018 05:00;284.25
30/04/2018 02:00;283.15
13/07/2018 17:00;302.85
06/07/2018 17:00;297.85
07/07/2018 05:00;288.75
05/07/2018 11:00;292.15
20/07/2018 11:00;296.55
21/10/2018 23:00;287.65
23/10/2018 05:00;284.95
28/10/2018 19:00;277.55
10/12/2018 07:00;278.85
04/12/2018 01:00;287.55
02/12/2018 19:00;286.05
30/12/2018 07:00;273.75
29/12/2018 10:00;273.15
29/09/2018 23:00;290.15
03/11/2018 16:00;286.55
01/11/2018 13:00;287.75
02/11/2018 13:00;286.15
03/11/2018 07:00;276.05
09/11/2018 22:00;285.65
01/09/2018 20:00;298.95
02/09/2018 02:00;290.65
12/09/2018 20:00;298.95
13/09/2018 11:00;294.15
09/09/2018 08:00;292.15
04/09/2018 23:00;293.35
25/09/2018 02:00;285.65
24/11/2018 19:00;282.55
25/11/2018 22:00;278.55
23/11/2018 07:00;281.85
22/12/2018 22:00;286.85
13/12/2018 07:00;280.05
13/12/2018 19:00;280.45
20/12/2018 07:00;282.05
12/12/2018 04:00;274.45
12/06/2018 17:00;292.25
15/06/2018 11:00;289.35
16/06/2018 02:00;286.05
09/06/2018 14:00;293.05
10/06/2018 08:00;290.55
17/01/2018 04:00;282.65
21/01/2018 13:00;286.65
22/04/2018 05:00;289.75
26/04/2018 11:00;288.75
27/04/2018 05:00;280.25
28/04/2018 02:00;281.25
15/04/2018 08:00;283.15
01/08/2018 05:00;291.65
26/07/2018 02:00;293.85
17/07/2018 02:00;292.55
10/05/2018 20:00;290.15
11/05/2018 14:00;296.95
12/05/2018 11:00;286.15
05/05/2018 20:00;296.75
04/05/2018 05:00;280.65
14/05/2018 17:00;288.05
30/01/2018 19:00;283.15
29/01/2018 16:00;280.25
20/05/2018 23:00;291.05
30/05/2018 08:00;288.25
30/05/2018 11:00;292.35
27/05/2018 14:00;294.85
19/05/2018 02:00;288.25
31/03/2018 05:00;279.95
10/04/2018 23:00;281.65
03/04/2018 11:00;288.65
24/08/2018 14:00;295.55
25/08/2018 08:00;287.05
18/08/2018 14:00;298.85
18/08/2018 20:00;298.45
28/02/2018 19:00;275.85
01/03/2018 10:00;281.65
26/02/2018 22:00;272.25
03/03/2018 19:00;286.75
07/07/2018 02:00;290.55
07/07/2018 11:00;298.35
04/07/2018 20:00;290.45
21/02/2018 07:00;277.25
13/02/2018 01:00;272.45
14/02/2018 04:00;276.45
12/02/2018 13:00;280.65
25/02/2018 01:00;273.85
19/02/2018 13:00;282.65
16/08/2018 11:00;299.85
07/08/2018 17:00;297.45
05/08/2018 23:00;301.25
02/08/2018 23:00;299.45
08/08/2018 23:00;294.95
09/08/2018 05:00;291.55
09/08/2018 20:00;294.45
04/12/2018 19:00;285.95
11/12/2018 22:00;276.95
27/10/2018 23:00;278.95
30/10/2018 10:00;279.15
02/11/2018 07:00;283.35
02/11/2018 19:00;283.35
06/10/2018 23:00;286.95
01/10/2018 17:00;291.45
28/09/2018 11:00;289.25
04/10/2018 05:00;285.05
27/11/2018 04:00;275.55
22/11/2018 07:00;279.55
19/11/2018 13:00;281.45
20/11/2018 01:00;274.25
20/11/2018 04:00;273.15
17/11/2018 01:00;282.95
18/11/2018 04:00;282.15
25/11/2018 13:00;282.85
10/10/2018 23:00;288.15
21/10/2018 11:00;288.15
18/10/2018 02:00;287.95
16/10/2018 17:00;293.15
14/10/2018 20:00;289.05
20/12/2018 04:00;280.95
15/12/2018 07:00;276.85
15/12/2018 22:00;283.45
26/12/2018 07:00;277.25
26/12/2018 16:00;284.15
03/09/2018 23:00;294.65
05/09/2018 02:00;291.75
20/09/2018 05:00;291.45
23/09/2018 17:00;297.25
14/09/2018 11:00;293.05
15/09/2018 11:00;292.75
13/09/2018 17:00;298.45
06/09/2018 11:00;291.95
11/09/2018 17:00;303.75
09/09/2018 11:00;292.15
07/09/2018 14:00;297.35
05/11/2018 10:00;287.25
07/11/2018 16:00;287.35
07/11/2018 19:00;283.95
25/10/2018 20:00;288.55
26/10/2018 14:00;289.25
15/03/2018 16:00;287.95
05/03/2018 01:00;280.35
15/05/2018 11:00;289.55
06/05/2018 17:00;298.35
17/05/2018 02:00;285.25
16/05/2018 11:00;289.25
21/03/2018 13:00;282.25
22/03/2018 10:00;278.85
24/03/2018 04:00;279.35
17/08/2018 02:00;293.25
17/08/2018 05:00;292.05
11/08/2018 05:00;288.85
11/08/2018 14:00;299.05
19/08/2018 23:00;292.75
02/03/2018 07:00;281.45
20/02/2018 01:00;283.25
20/02/2018 19:00;283.65
23/02/2018 16:00;277.95
22/02/2018 16:00;281.25
18/02/2018 16:00;285.05
01/03/2018 07:00;280.15
04/03/2018 07:00;282.35
27/02/2018 07:00;267.95
20/07/2018 23:00;292.65
21/07/2018 08:00;290.25
24/07/2018 02:00;294.15
19/07/2018 14:00;303.75
03/08/2018 02:00;295.65
11/02/2018 13:00;284.25
01/02/2018 01:00;280.65
02/07/2018 20:00;298.95
10/07/2018 23:00;295.55
03/07/2018 17:00;300.55
05/01/2018 13:00;283.65
06/01/2018 22:00;279.45
07/01/2018 04:00;280.25
10/01/2018 07:00;281.25
04/06/2018 17:00;294.05
25/05/2018 11:00;289.95
06/06/2018 11:00;289.75
22/05/2018 23:00;290.05
19/04/2018 23:00;294.05
22/04/2018 08:00;289.35
23/04/2018 23:00;286.65
25/04/2018 05:00;286.35
25/04/2018 08:00;286.05
25/04/2018 17:00;290.05
26/04/2018 20:00;290.65
03/05/2018 11:00;283.85
04/05/2018 11:00;288.55
12/04/2018 05:00;280.55
10/04/2018 17:00;283.45
23/08/2018 23:00;293.25
20/01/2018 22:00;285.95
21/01/2018 16:00;285.85
13/06/2018 11:00;294.05
18/06/2018 14:00;295.35
18/06/2018 17:00;296.05
21/06/2018 17:00;301.95
10/09/2018 23:00;291.45
09/09/2018 23:00;292.85
05/10/2018 08:00;285.45
28/09/2018 20:00;297.05
03/10/2018 14:00;292.65
29/09/2018 14:00;294.65
16/10/2018 11:00;289.05
23/09/2018 05:00;291.85
24/09/2018 11:00;286.85
13/09/2018 14:00;296.65
13/09/2018 20:00;294.15
09/10/2018 11:00;286.15
07/10/2018 11:00;285.75
06/11/2018 16:00;284.75
04/11/2018 04:00;276.35
27/11/2018 10:00;279.95
28/11/2018 04:00;281.95
28/11/2018 16:00;285.55
17/11/2018 19:00;283.85
22/11/2018 22:00;281.45
21/11/2018 10:00;275.25
23/10/2018 17:00;291.85
26/10/2018 23:00;283.55
07/12/2018 07:00;285.45
09/12/2018 10:00;285.85
25/12/2018 19:00;281.35
23/12/2018 19:00;285.75
23/12/2018 22:00;285.65
15/12/2018 13:00;280.05
16/12/2018 01:00;286.25
29/12/2018 19:00;273.55
30/12/2018 01:00;273.85
19/03/2018 22:00;274.55
16/03/2018 13:00;284.65
07/03/2018 16:00;285.25
04/06/2018 20:00;293.45
08/06/2018 17:00;299.35
28/05/2018 14:00;292.15
30/05/2018 05:00;287.85
12/06/2018 11:00;289.75
24/01/2018 22:00;282.85
29/01/2018 04:00;276.45
24/01/2018 07:00;282.15
21/01/2018 01:00;285.95
25/05/2018 05:00;290.65
19/05/2018 20:00;295.75
20/05/2018 05:00;285.55
13/05/2018 05:00;278.05
14/04/2018 08:00;283.45
14/04/2018 14:00;289.65
15/04/2018 02:00;284.25
17/04/2018 11:00;290.35
17/04/2018 23:00;290.05
18/04/2018 02:00;286.75
08/04/2018 11:00;285.45
13/04/2018 02:00;284.45
16/08/2018 23:00;292.85
20/08/2018 14:00;302.05
24/08/2018 20:00;292.45
17/08/2018 23:00;290.25
18/08/2018 11:00;295.75
22/08/2018 08:00;292.25
12/02/2018 22:00;273.35
08/02/2018 01:00;274.65
08/02/2018 10:00;274.15
11/08/2018 23:00;295.75
03/08/2018 08:00;296.45
13/08/2018 20:00;295.05
27/07/2018 23:00;294.65
07/08/2018 20:00;296.35
08/08/2018 02:00;293.05
08/08/2018 08:00;291.75
12/01/2018 01:00;275.05
03/07/2018 02:00;292.35
21/06/2018 02:00;295.25
06/07/2018 05:00;291.75
04/07/2018 17:00;290.85
08/07/2018 14:00;303.85
27/02/2018 10:00;269.45
17/07/2018 08:00;292.75
17/07/2018 17:00;298.25
14/07/2018 08:00;294.35
12/07/2018 23:00;293.65
09/07/2018 23:00;298.05
24/04/2018 08:00;285.75
03/05/2018 20:00;286.45
21/03/2018 01:00;277.45
24/03/2018 01:00;281.65
24/03/2018 13:00;283.35
03/04/2018 14:00;288.65
19/10/2018 14:00;293.15
25/10/2018 14:00;290.65
12/10/2018 20:00;297.95
13/10/2018 14:00;299.35
11/10/2018 08:00;288.15
11/10/2018 14:00;296.25
12/10/2018 11:00;293.95
13/12/2018 16:00;280.75
14/12/2018 10:00;276.75
10/12/2018 19:00;279.65
18/12/2018 22:00;282.85
04/09/2018 11:00;295.35
02/12/2018 22:00;285.85
03/12/2018 19:00;287.25
09/12/2018 13:00;286.75
26/11/2018 13:00;283.25
11/11/2018 13:00;291.55
01/09/2018 05:00;286.05
02/09/2018 05:00;288.25
06/11/2018 04:00;284.05
29/10/2018 13:00;278.45
14/11/2018 16:00;290.05
23/12/2018 07:00;286.15
27/01/2018 10:00;277.15
28/01/2018 04:00;273.85
28/01/2018 10:00;274.55
03/02/2018 13:00;281.35
05/02/2018 04:00;276.15
28/01/2018 22:00;276.85
30/01/2018 04:00;280.75
29/04/2018 20:00;285.75
03/05/2018 02:00;285.35
12/05/2018 05:00;286.05
14/05/2018 14:00;287.55
14/05/2018 23:00;284.85
03/05/2018 14:00;285.25
07/02/2018 16:00;277.75
16/02/2018 10:00;283.75
11/02/2018 22:00;279.65
19/02/2018 16:00;283.15
19/02/2018 19:00;282.95
19/06/2018 14:00;298.35
21/06/2018 11:00;296.35
02/07/2018 02:00;294.75
18/06/2018 05:00;288.95
06/07/2018 14:00;296.35
06/07/2018 23:00;293.15
08/07/2018 20:00;303.05
07/01/2018 07:00;282.05
27/05/2018 08:00;288.55
18/05/2018 20:00;296.95
01/06/2018 02:00;288.75
18/04/2018 20:00;298.85
21/04/2018 14:00;298.65
13/07/2018 20:00;302.25
11/07/2018 02:00;293.45
11/07/2018 05:00;291.75
18/07/2018 20:00;299.95
20/07/2018 14:00;298.95
16/07/2018 20:00;296.15
17/07/2018 05:00;290.95
22/07/2018 11:00;296.35
23/01/2018 04:00;282.15
16/01/2018 16:00;286.25
08/06/2018 11:00;296.85
12/06/2018 14:00;292.85
04/06/2018 14:00;296.05
04/04/2018 08:00;282.55
27/03/2018 20:00;285.15
29/03/2018 17:00;286.75
08/08/2018 11:00;294.05
10/08/2018 02:00;287.45
12/08/2018 17:00;304.05
13/08/2018 08:00;292.85
06/08/2018 02:00;298.05
14/03/2018 19:00;286.55
23/03/2018 16:00;282.45
19/03/2018 01:00;276.65
19/03/2018 07:00;275.55
20/03/2018 04:00;275.65
26/03/2018 14:00;285.05
22/03/2018 22:00;277.25
23/03/2018 01:00;274.15
14/03/2018 07:00;280.35
16/03/2018 22:00;279.75
26/02/2018 07:00;270.85
03/03/2018 07:00;281.85
06/03/2018 22:00;280.55
11/03/2018 16:00;289.25
15/08/2018 05:00;287.75
22/08/2018 02:00;294.35
12/09/2018 14:00;304.35
26/09/2018 02:00;282.05
20/09/2018 08:00;289.65
19/09/2018 17:00;300.25
07/12/2018 19:00;284.65
08/12/2018 04:00;280.55
04/12/2018 04:00;286.95
27/11/2018 13:00;286.15
01/12/2018 22:00;284.95
14/10/2018 11:00;295.05
10/10/2018 17:00;295.95
06/11/2018 22:00;283.75
31/10/2018 10:00;281.55
26/10/2018 02:00;281.95
04/09/2018 14:00;299.45
22/11/2018 19:00;283.75
23/11/2018 22:00;280.95
26/11/2018 10:00;280.25
09/10/2018 23:00;288.25
02/10/2018 20:00;288.15
02/09/2018 20:00;299.15
17/09/2018 11:00;294.45
14/12/2018 01:00;280.05
14/12/2018 04:00;278.25
15/12/2018 04:00;276.35
19/12/2018 19:00;281.95
20/12/2018 19:00;284.65
10/12/2018 22:00;277.35
10/02/2018 01:00;273.35
01/02/2018 22:00;277.25
02/02/2018 22:00;276.45
20/05/2018 02:00;286.85
17/05/2018 23:00;290.25
16/05/2018 17:00;293.45
16/05/2018 23:00;286.55
28/02/2018 07:00;269.25
28/02/2018 10:00;270.45
17/02/2018 01:00;284.85
18/02/2018 13:00;282.05
18/02/2018 22:00;282.25
19/02/2018 22:00;282.75
23/02/2018 22:00;273.45
22/02/2018 10:00;274.35
23/02/2018 01:00;274.35
15/02/2018 07:00;286.75
16/02/2018 01:00;285.05
21/02/2018 01:00;280.95
13/06/2018 08:00;290.15
17/06/2018 20:00;293.05
09/06/2018 17:00;298.45
10/06/2018 20:00;297.05
02/07/2018 11:00;297.15
02/03/2018 16:00;285.95
12/03/2018 10:00;284.55
13/03/2018 10:00;282.35
09/03/2018 10:00;284.55
12/03/2018 07:00;283.45
21/08/2018 02:00;294.15
14/08/2018 02:00;292.65
19/04/2018 11:00;295.15
03/04/2018 23:00;286.75
05/04/2018 05:00;282.35
06/04/2018 11:00;289.25
07/04/2018 11:00;286.75
18/07/2018 17:00;298.05
19/07/2018 05:00;291.45
14/07/2018 23:00;299.05
02/04/2018 17:00;293.85
03/04/2018 08:00;284.25
19/03/2018 13:00;279.65
22/03/2018 13:00;281.95
22/03/2018 19:00;280.75
28/03/2018 05:00;284.25
27/07/2018 08:00;293.25
06/08/2018 20:00;308.25
24/07/2018 11:00;302.15
24/07/2018 17:00;304.25
25/07/2018 05:00;292.25
05/08/2018 11:00;302.85
28/07/2018 17:00;298.45
08/08/2018 14:00;298.75
24/01/2018 16:00;286.65
29/01/2018 01:00;276.25
22/01/2018 19:00;284.55
22/01/2018 22:00;281.65
04/05/2018 14:00;291.05
03/01/2018 19:00;285.65
08/01/2018 10:00;282.25
17/01/2018 07:00;281.35
06/06/2018 17:00;294.45
29/05/2018 02:00;289.35
25/05/2018 02:00;290.85
31/05/2018 02:00;288.25
31/05/2018 23:00;289.95
02/06/2018 05:00;288.55
26/05/2018 08:00;291.15
31/10/2018 04:00;281.25
31/10/2018 13:00;284.45
01/11/2018 01:00;283.35
24/10/2018 23:00;286.75
01/10/2018 23:00;283.95
27/09/2018 23:00;291.35
04/12/2018 16:00;289.85
05/12/2018 10:00;283.35
19/12/2018 10:00;281.75
09/12/2018 16:00;286.25
14/10/2018 17:00;290.95
11/10/2018 20:00;291.95
19/10/2018 05:00;286.35
23/10/2018 02:00;286.15
23/12/2018 10:00;286.05
30/12/2018 10:00;273.75
27/12/2018 10:00;281.15
26/12/2018 04:00;278.05
21/09/2018 11:00;294.95
21/09/2018 05:00;291.15
03/09/2018 11:00;294.75
05/09/2018 17:00;297.85
04/09/2018 20:00;299.05
29/11/2018 22:00;284.65
03/12/2018 04:00;286.45
02/12/2018 04:00;285.55
02/12/2018 13:00;286.35
23/11/2018 16:00;283.95
08/11/2018 22:00;284.95
05/11/2018 04:00;284.05
05/11/2018 07:00;284.15
16/11/2018 19:00;286.25
01/01/2018 22:00;283.75
03/01/2018 13:00;287.55
17/01/2018 22:00;280.55
05/01/2018 10:00;283.85
06/01/2018 19:00;280.95
07/01/2018 13:00;284.15
09/01/2018 22:00;281.35
20/01/2018 10:00;284.15
30/01/2018 16:00;284.15
02/02/2018 10:00;276.15
27/01/2018 22:00;275.75
15/01/2018 07:00;279.65
15/01/2018 19:00;282.35
14/01/2018 19:00;281.05
25/01/2018 01:00;282.85
10/03/2018 01:00;284.95
06/03/2018 19:00;281.25
07/03/2018 01:00;278.75
11/03/2018 19:00;287.95
18/03/2018 16:00;284.65
19/03/2018 04:00;274.65
20/03/2018 13:00;279.25
15/03/2018 07:00;282.15
12/06/2018 23:00;290.65
01/07/2018 11:00;298.55
01/07/2018 23:00;296.75
08/06/2018 14:00;298.15
22/06/2018 20:00;297.45
23/06/2018 17:00;300.55
16/06/2018 20:00;292.35
17/06/2018 11:00;292.05
20/07/2018 17:00;298.75
03/03/2018 04:00;281.75
24/02/2018 16:00;281.05
26/02/2018 19:00;274.65
25/04/2018 23:00;284.55
26/04/2018 05:00;280.95
27/04/2018 11:00;288.55
27/04/2018 14:00;288.75
11/04/2018 20:00;286.45
12/04/2018 17:00;289.15
24/04/2018 05:00;285.75
24/04/2018 11:00;287.65
16/04/2018 02:00;284.45
16/04/2018 11:00;286.15
15/04/2018 14:00;288.45
05/06/2018 20:00;290.95
06/06/2018 23:00;289.75
