Date;Temperature
02/06/2018 20:00;299.25
31/05/2018 08:00;289.05
01/06/2018 05:00;288.45
16/08/2018 17:00;302.45
12/08/2018 02:00;291.65
19/08/2018 02:00;290.15
19/01/2018 04:00;283.55
19/01/2018 13:00;284.85
12/02/2018 19:00;278.35
04/02/2018 10:00;276.65
05/02/2018 13:00;276.55
06/04/2018 14:00;294.65
06/04/2018 17:00;296.15
06/04/2018 20:00;293.45
07/04/2018 08:00;285.15
08/04/2018 05:00;284.15
09/04/2018 23:00;284.25
10/04/2018 11:00;286.05
10/04/2018 14:00;285.55
25/03/2018 20:00;283.05
02/04/2018 08:00;284.15
03/04/2018 05:00;284.45
03/04/2018 20:00;288.35
01/05/2018 14:00;287.25
28/04/2018 20:00;284.75
09/05/2018 23:00;285.25
15/05/2018 02:00;285.15
12/05/2018 17:00;284.15
06/05/2018 20:00;297.65
07/05/2018 17:00;301.45
08/05/2018 02:00;287.95
16/07/2018 02:00;292.25
06/07/2018 08:00;291.65
07/07/2018 14:00;301.45
10/07/2018 14:00;301.15
18/07/2018 08:00;291.85
10/11/2018 10:00;284.85
08/09/2018 05:00;285.65
15/09/2018 20:00;297.95
09/09/2018 17:00;294.25
11/09/2018 11:00;297.25
15/10/2018 14:00;289.75
20/10/2018 14:00;293.75
20/10/2018 17:00;295.75
17/10/2018 08:00;286.75
18/10/2018 17:00;294.45
16/10/2018 20:00;290.25
22/09/2018 11:00;291.25
26/09/2018 20:00;297.95
29/09/2018 05:00;288.75
19/09/2018 08:00;291.75
17/09/2018 08:00;288.15
28/03/2018 17:00;284.65
06/04/2018 23:00;290.25
07/04/2018 20:00;284.95
08/04/2018 17:00;285.75
14/08/2018 08:00;291.85
14/08/2018 11:00;295.45
10/08/2018 17:00;298.05
19/08/2018 17:00;303.15
15/01/2018 22:00;284.35
11/01/2018 10:00;279.85
17/01/2018 01:00;284.35
31/05/2018 20:00;292.05
23/05/2018 08:00;287.85
02/06/2018 14:00;298.15
11/02/2018 16:00;284.75
19/02/2018 04:00;281.55
26/07/2018 14:00;306.25
27/07/2018 11:00;295.75
03/08/2018 23:00;299.65
18/07/2018 11:00;296.75
20/07/2018 02:00;292.55
26/01/2018 19:00;280.45
27/01/2018 01:00;278.35
27/01/2018 16:00;282.05
03/02/2018 16:00;280.75
23/01/2018 07:00;281.85
23/01/2018 19:00;285.95
09/07/2018 11:00;302.75
13/07/2018 14:00;301.55
10/07/2018 08:00;294.95
05/07/2018 02:00;290.15
03/01/2018 07:00;287.95
04/01/2018 22:00;285.95
05/01/2018 01:00;285.75
06/01/2018 07:00;280.35
07/01/2018 01:00;279.05
01/01/2018 16:00;285.65
06/06/2018 02:00;289.05
11/06/2018 05:00;289.65
22/06/2018 05:00;290.65
23/06/2018 23:00;295.25
07/06/2018 05:00;287.95
16/06/2018 08:00;288.45
28/02/2018 04:00;268.55
01/03/2018 16:00;288.05
03/03/2018 16:00;289.45
08/03/2018 10:00;281.65
24/02/2018 13:00;279.65
25/02/2018 16:00;281.95
28/04/2018 23:00;284.05
30/04/2018 17:00;284.65
23/04/2018 17:00;291.25
20/04/2018 11:00;294.55
13/04/2018 20:00;289.65
15/03/2018 19:00;285.25
17/03/2018 04:00;278.05
21/03/2018 22:00;277.55
06/05/2018 02:00;287.35
04/05/2018 02:00;282.45
08/05/2018 17:00;292.45
11/05/2018 08:00;282.75
10/11/2018 07:00;284.45
07/09/2018 08:00;287.15
14/09/2018 05:00;287.65
10/09/2018 17:00;301.05
10/10/2018 20:00;287.65
12/10/2018 05:00;289.95
13/10/2018 20:00;296.95
02/11/2018 16:00;286.85
02/11/2018 22:00;281.05
20/11/2018 10:00;274.95
14/11/2018 19:00;287.05
15/11/2018 19:00;287.55
24/11/2018 04:00;278.65
24/11/2018 07:00;278.55
10/10/2018 05:00;288.15
08/12/2018 16:00;285.95
10/12/2018 01:00;281.15
27/11/2018 22:00;282.95
05/12/2018 01:00;283.85
05/12/2018 04:00;283.15
28/09/2018 23:00;292.25
29/09/2018 11:00;289.25
21/09/2018 08:00;291.75
28/09/2018 17:00;300.95
23/09/2018 11:00;295.25
23/09/2018 14:00;299.05
24/09/2018 05:00;287.45
21/10/2018 05:00;283.65
27/10/2018 14:00;284.55
24/10/2018 08:00;279.05
25/10/2018 08:00;282.75
27/12/2018 16:00;285.05
22/12/2018 07:00;286.65
25/12/2018 13:00;283.25
26/12/2018 13:00;283.15
17/12/2018 13:00;286.05
18/12/2018 04:00;279.35
13/03/2018 07:00;279.15
10/03/2018 13:00;293.45
11/03/2018 10:00;289.45
18/03/2018 19:00;281.55
03/08/2018 17:00;309.75
17/01/2018 10:00;281.35
18/01/2018 01:00;280.75
18/01/2018 10:00;283.25
16/01/2018 01:00;285.05
13/01/2018 22:00;280.25
23/06/2018 02:00;290.65
20/06/2018 17:00;305.65
16/02/2018 22:00;285.35
18/02/2018 07:00;277.05
10/04/2018 05:00;281.75
02/05/2018 08:00;279.65
23/05/2018 14:00;298.95
23/05/2018 23:00;291.45
24/05/2018 02:00;288.35
24/05/2018 05:00;287.45
18/05/2018 05:00;285.75
21/05/2018 08:00;287.55
26/05/2018 14:00;290.45
20/05/2018 17:00;298.25
13/06/2018 14:00;294.15
03/06/2018 14:00;298.95
10/06/2018 02:00;290.65
07/06/2018 20:00;296.25
24/03/2018 16:00;283.25
08/04/2018 14:00;286.05
29/03/2018 02:00;280.95
29/03/2018 20:00;284.55
06/04/2018 05:00;282.85
31/01/2018 04:00;280.85
24/01/2018 10:00;282.95
30/01/2018 13:00;283.85
04/02/2018 01:00;276.75
04/02/2018 04:00;275.75
25/01/2018 19:00;282.05
22/07/2018 20:00;298.25
20/07/2018 08:00;291.45
27/07/2018 02:00;292.95
23/07/2018 05:00;289.85
23/07/2018 17:00;303.25
11/07/2018 23:00;296.35
12/07/2018 17:00;300.65
10/07/2018 20:00;301.65
11/07/2018 14:00;301.15
21/02/2018 10:00;277.95
21/02/2018 22:00;276.75
22/02/2018 01:00;275.35
05/03/2018 07:00;282.35
01/03/2018 04:00;278.15
24/02/2018 01:00;271.65
24/02/2018 19:00;279.25
24/08/2018 11:00;292.95
16/08/2018 14:00;303.05
23/08/2018 08:00;292.25
21/09/2018 02:00;291.05
19/09/2018 11:00;296.55
19/09/2018 14:00;300.35
16/09/2018 05:00;284.05
03/09/2018 17:00;302.15
10/11/2018 16:00;289.55
10/11/2018 19:00;285.75
11/11/2018 16:00;290.95
10/11/2018 01:00;284.45
08/11/2018 01:00;280.55
09/11/2018 04:00;283.65
04/11/2018 19:00;284.75
05/11/2018 13:00;289.85
06/11/2018 19:00;283.85
29/09/2018 08:00;286.05
29/09/2018 17:00;296.95
12/09/2018 05:00;290.65
05/09/2018 11:00;293.55
07/09/2018 05:00;287.35
09/09/2018 20:00;294.65
14/09/2018 14:00;295.85
25/12/2018 01:00;283.55
20/12/2018 01:00;281.15
20/12/2018 10:00;282.35
12/12/2018 13:00;285.95
17/12/2018 04:00;280.45
18/12/2018 19:00;282.65
14/11/2018 01:00;281.55
22/11/2018 13:00;289.45
10/12/2018 04:00;279.95
14/03/2018 22:00;284.25
12/03/2018 13:00;285.55
13/03/2018 13:00;286.35
13/03/2018 16:00;288.25
14/03/2018 04:00;280.35
08/03/2018 01:00;278.35
06/03/2018 07:00;278.15
19/07/2018 11:00;299.35
05/08/2018 20:00;307.25
25/07/2018 17:00;304.45
26/07/2018 23:00;294.95
04/01/2018 10:00;287.25
07/01/2018 19:00;286.35
16/01/2018 07:00;284.95
14/01/2018 13:00;280.55
15/01/2018 16:00;284.25
11/01/2018 13:00;282.85
29/05/2018 20:00;293.35
30/05/2018 02:00;287.25
27/05/2018 20:00;294.75
06/06/2018 08:00;288.75
29/04/2018 08:00;282.75
22/04/2018 23:00;289.25
03/05/2018 17:00;287.35
01/05/2018 17:00;288.75
01/05/2018 20:00;286.45
23/04/2018 20:00;291.05
25/04/2018 11:00;287.85
26/04/2018 17:00;291.25
20/04/2018 08:00;288.05
11/08/2018 11:00;296.05
15/08/2018 11:00;296.45
15/08/2018 23:00;296.45
18/01/2018 19:00;284.45
19/01/2018 16:00;284.15
19/01/2018 22:00;280.25
28/01/2018 13:00;279.05
26/01/2018 13:00;284.55
29/01/2018 10:00;278.35
13/04/2018 14:00;290.15
07/04/2018 17:00;285.65
02/04/2018 02:00;284.55
15/04/2018 11:00;288.25
26/03/2018 23:00;281.45
20/03/2018 10:00;277.55
29/03/2018 08:00;277.95
29/03/2018 11:00;283.75
06/07/2018 11:00;294.35
14/07/2018 11:00;300.55
15/07/2018 02:00;297.15
15/07/2018 23:00;296.75
07/02/2018 07:00;272.65
07/02/2018 19:00;277.05
10/02/2018 07:00;271.45
01/02/2018 04:00;280.75
13/02/2018 13:00;277.35
13/05/2018 17:00;288.05
23/02/2018 19:00;275.65
24/02/2018 22:00;275.95
27/02/2018 22:00;270.85
26/02/2018 04:00;271.95
16/02/2018 07:00;283.45
23/02/2018 07:00;271.55
21/02/2018 13:00;280.85
22/02/2018 04:00;273.75
16/06/2018 23:00;289.45
20/06/2018 23:00;299.15
01/07/2018 02:00;293.55
15/06/2018 20:00;293.35
09/06/2018 23:00;292.15
23/08/2018 17:00;299.05
04/11/2018 10:00;279.45
01/11/2018 19:00;285.55
17/10/2018 23:00;288.35
20/10/2018 08:00;284.25
14/10/2018 23:00;287.95
19/10/2018 08:00;285.35
10/10/2018 14:00;295.05
02/12/2018 07:00;285.75
03/12/2018 13:00;288.05
14/12/2018 22:00;277.25
10/12/2018 16:00;284.95
18/12/2018 13:00;282.45
06/12/2018 19:00;286.25
29/12/2018 04:00;274.55
09/11/2018 13:00;289.25
12/11/2018 01:00;285.95
12/11/2018 22:00;284.55
13/11/2018 01:00;284.15
13/11/2018 19:00;285.35
14/11/2018 22:00;285.85
18/11/2018 07:00;282.15
29/11/2018 07:00;281.85
04/12/2018 13:00;288.45
04/09/2018 17:00;300.75
16/09/2018 02:00;286.55
06/09/2018 02:00;291.15
07/09/2018 11:00;293.55
07/09/2018 17:00;298.55
10/09/2018 05:00;288.25
07/04/2018 14:00;286.85
31/03/2018 20:00;282.95
25/07/2018 23:00;296.65
27/07/2018 05:00;292.15
27/07/2018 17:00;301.25
20/07/2018 05:00;291.45
04/01/2018 16:00;288.25
05/01/2018 07:00;285.25
06/01/2018 10:00;280.15
06/01/2018 16:00;281.55
12/01/2018 19:00;278.35
07/01/2018 16:00;286.45
14/01/2018 16:00;281.25
27/01/2018 04:00;276.95
27/01/2018 07:00;275.85
15/01/2018 13:00;284.55
20/01/2018 13:00;285.75
03/02/2018 07:00;275.45
05/02/2018 16:00;277.65
08/02/2018 13:00;276.15
17/02/2018 13:00;284.25
21/02/2018 16:00;280.85
23/02/2018 13:00;276.65
26/02/2018 01:00;273.35
10/03/2018 10:00;288.25
04/03/2018 04:00;282.55
10/03/2018 04:00;284.75
28/02/2018 13:00;271.55
16/06/2018 05:00;286.95
10/06/2018 17:00;297.15
11/06/2018 20:00;292.55
01/07/2018 14:00;302.85
02/07/2018 17:00;300.65
13/08/2018 17:00;294.35
14/08/2018 17:00;299.95
16/08/2018 05:00;290.35
25/03/2018 08:00;282.15
25/03/2018 17:00;284.15
21/03/2018 07:00;274.35
18/03/2018 04:00;276.65
18/03/2018 13:00;284.45
24/03/2018 07:00;278.75
25/03/2018 05:00;282.05
07/07/2018 23:00;297.75
08/07/2018 05:00;293.45
28/04/2018 14:00;286.55
30/04/2018 08:00;282.05
17/04/2018 02:00;282.15
26/04/2018 08:00;282.15
23/04/2018 05:00;287.75
19/04/2018 08:00;288.15
30/04/2018 23:00;281.05
04/05/2018 23:00;285.45
17/05/2018 14:00;293.05
13/05/2018 20:00;285.75
08/05/2018 20:00;289.05
09/05/2018 17:00;293.05
10/05/2018 23:00;284.25
22/05/2018 17:00;293.55
05/06/2018 23:00;289.25
23/05/2018 20:00;297.65
04/06/2018 11:00;293.75
26/05/2018 11:00;296.45
02/06/2018 08:00;289.75
04/10/2018 11:00;290.35
08/10/2018 20:00;288.65
22/10/2018 14:00;290.95
16/10/2018 14:00;293.05
24/09/2018 02:00;288.95
24/09/2018 17:00;292.25
02/10/2018 02:00;281.75
25/11/2018 16:00;284.45
28/11/2018 10:00;281.85
04/12/2018 10:00;286.75
06/09/2018 17:00;293.55
08/09/2018 17:00;301.95
09/09/2018 05:00;290.85
12/11/2018 13:00;285.55
12/11/2018 16:00;285.25
19/11/2018 10:00;277.75
24/12/2018 16:00;285.45
21/12/2018 19:00;286.75
12/12/2018 10:00;281.65
25/12/2018 16:00;283.85
25/12/2018 22:00;280.95
27/12/2018 01:00;278.15
29/12/2018 16:00;274.75
14/09/2018 20:00;294.85
11/09/2018 23:00;296.25
07/11/2018 01:00;283.85
28/10/2018 04:00;278.15
30/10/2018 13:00;286.15
23/01/2018 13:00;286.85
11/01/2018 01:00;281.25
08/02/2018 07:00;273.05
04/02/2018 07:00;274.95
06/02/2018 04:00;272.15
09/02/2018 19:00;277.25
02/06/2018 02:00;289.55
31/05/2018 05:00;288.25
01/06/2018 23:00;292.25
20/05/2018 14:00;296.25
25/05/2018 14:00;292.65
10/06/2018 14:00;295.65
15/06/2018 08:00;288.65
07/06/2018 08:00;288.55
09/06/2018 08:00;292.95
12/06/2018 08:00;287.85
17/06/2018 14:00;294.85
22/06/2018 08:00;289.65
03/07/2018 11:00;296.55
09/07/2018 20:00;303.15
28/07/2018 08:00;293.95
26/07/2018 08:00;293.65
24/07/2018 20:00;302.25
19/04/2018 05:00;289.05
14/04/2018 05:00;283.75
14/04/2018 23:00;285.75
24/04/2018 14:00;294.25
25/04/2018 14:00;288.85
28/04/2018 11:00;283.95
15/02/2018 04:00;286.15
15/02/2018 22:00;285.95
13/02/2018 16:00;282.65
14/02/2018 19:00;284.65
23/02/2018 04:00;272.45
20/02/2018 16:00;285.05
21/02/2018 04:00;279.65
25/02/2018 13:00;278.65
12/03/2018 19:00;283.75
26/03/2018 20:00;283.05
19/03/2018 16:00;277.85
05/04/2018 20:00;288.55
28/03/2018 11:00;284.75
11/04/2018 14:00;285.55
30/03/2018 14:00;284.75
14/08/2018 20:00;295.95
10/08/2018 23:00;291.55
11/08/2018 20:00;300.75
04/08/2018 08:00;294.65
15/08/2018 17:00;302.15
16/08/2018 08:00;291.15
09/08/2018 23:00;290.65
23/08/2018 14:00;301.05
01/01/2018 10:00;284.95
02/01/2018 04:00;282.75
09/05/2018 14:00;293.15
10/05/2018 02:00;285.15
02/05/2018 17:00;287.85
06/05/2018 05:00;285.55
16/05/2018 20:00;290.85
12/05/2018 14:00;283.45
02/09/2018 14:00;298.35
01/09/2018 17:00;300.35
16/09/2018 08:00;283.45
17/09/2018 02:00;290.65
18/09/2018 08:00;292.15
09/10/2018 14:00;288.55
19/12/2018 22:00;281.05
23/12/2018 04:00;286.35
14/12/2018 19:00;277.45
16/12/2018 10:00;283.45
24/12/2018 07:00;283.85
24/12/2018 13:00;284.35
14/12/2018 13:00;278.25
27/12/2018 04:00;279.35
25/09/2018 14:00;291.15
26/09/2018 08:00;283.15
18/10/2018 11:00;289.85
29/11/2018 10:00;282.85
05/12/2018 07:00;282.35
27/11/2018 07:00;275.35
06/12/2018 13:00;287.75
07/12/2018 22:00;281.85
14/11/2018 07:00;283.15
12/11/2018 10:00;284.55
13/11/2018 16:00;288.75
03/11/2018 19:00;281.55
03/11/2018 22:00;279.95
20/11/2018 13:00;275.75
20/11/2018 22:00;273.25
25/11/2018 19:00;281.45
25/11/2018 04:00;281.35
21/11/2018 13:00;280.75
15/10/2018 05:00;287.05
15/10/2018 23:00;286.55
28/12/2018 01:00;282.55
22/10/2018 23:00;288.35
23/10/2018 11:00;286.65
28/10/2018 16:00;278.35
22/10/2018 02:00;284.05
13/10/2018 05:00;291.45
18/03/2018 07:00;276.15
20/03/2018 19:00;281.05
30/03/2018 11:00;281.75
30/03/2018 17:00;286.35
27/07/2018 20:00;297.05
23/07/2018 08:00;291.35
24/07/2018 14:00;304.35
03/08/2018 14:00;308.35
04/08/2018 02:00;296.65
18/06/2018 02:00;288.85
18/06/2018 20:00;294.35
11/06/2018 17:00;292.35
12/06/2018 20:00;291.75
15/06/2018 17:00;292.15
23/06/2018 11:00;293.95
14/06/2018 23:00;290.55
15/06/2018 14:00;292.05
09/08/2018 08:00;290.15
13/08/2018 23:00;292.95
06/08/2018 11:00;304.95
12/08/2018 05:00;290.85
13/02/2018 19:00;278.05
14/02/2018 16:00;281.35
24/02/2018 07:00;270.65
27/02/2018 01:00;270.65
21/04/2018 08:00;286.25
22/04/2018 02:00;289.75
22/04/2018 11:00;295.25
24/04/2018 02:00;284.65
27/04/2018 23:00;283.75
17/04/2018 05:00;280.55
24/08/2018 23:00;289.45
25/08/2018 05:00;286.35
22/08/2018 11:00;302.45
08/01/2018 07:00;282.55
01/01/2018 19:00;284.05
06/01/2018 13:00;280.95
01/03/2018 13:00;285.25
10/03/2018 07:00;284.45
09/03/2018 04:00;282.75
09/03/2018 22:00;287.45
23/05/2018 05:00;286.65
02/06/2018 17:00;299.95
03/06/2018 05:00;292.05
06/06/2018 20:00;291.95
07/06/2018 14:00;295.15
28/05/2018 23:00;289.95
30/05/2018 23:00;289.55
25/05/2018 20:00;294.75
21/01/2018 22:00;285.45
22/01/2018 07:00;285.15
21/01/2018 10:00;285.75
15/04/2018 20:00;287.35
03/04/2018 02:00;285.55
15/07/2018 20:00;301.65
04/07/2018 05:00;292.25
03/07/2018 14:00;299.85
10/02/2018 16:00;282.05
12/02/2018 04:00;276.95
16/05/2018 02:00;286.25
16/05/2018 08:00;286.75
09/05/2018 02:00;287.05
10/05/2018 14:00;290.55
05/05/2018 23:00;288.45
04/05/2018 20:00;291.55
20/09/2018 14:00;301.25
22/09/2018 23:00;292.75
23/09/2018 23:00;291.45
07/09/2018 20:00;295.85
08/09/2018 08:00;285.95
29/09/2018 02:00;291.75
25/09/2018 17:00;293.85
25/09/2018 20:00;291.45
02/10/2018 23:00;286.35
17/09/2018 17:00;305.75
06/09/2018 08:00;289.55
13/09/2018 23:00;290.65
14/09/2018 08:00;289.35
11/09/2018 08:00;286.85
12/09/2018 08:00;290.25
09/10/2018 02:00;284.85
10/11/2018 04:00;284.45
03/11/2018 01:00;279.55
04/11/2018 16:00;287.75
07/11/2018 04:00;283.85
09/10/2018 20:00;291.75
23/10/2018 14:00;289.95
24/10/2018 05:00;279.75
25/10/2018 02:00;286.55
19/10/2018 17:00;295.35
19/10/2018 23:00;289.05
17/10/2018 05:00;286.85
15/10/2018 11:00;287.45
23/11/2018 04:00;281.75
18/11/2018 16:00;288.45
16/11/2018 10:00;285.35
16/11/2018 13:00;288.95
11/11/2018 22:00;287.25
26/11/2018 22:00;279.25
23/12/2018 13:00;286.35
24/08/2018 02:00;291.55
23/08/2018 05:00;292.55
03/01/2018 01:00;287.55
31/01/2018 13:00;281.95
01/02/2018 10:00;278.75
28/01/2018 01:00;274.05
28/01/2018 16:00;282.45
21/01/2018 19:00;285.35
25/01/2018 22:00;281.25
26/01/2018 01:00;279.95
12/03/2018 16:00;285.75
05/03/2018 16:00;288.55
08/03/2018 19:00;287.35
08/03/2018 22:00;285.65
09/03/2018 01:00;285.05
10/03/2018 16:00;291.45
01/04/2018 14:00;287.45
09/05/2018 11:00;289.55
07/05/2018 11:00;297.55
12/05/2018 23:00;282.65
17/05/2018 11:00;288.25
11/06/2018 11:00;291.05
11/06/2018 23:00;289.35
13/06/2018 20:00;293.75
14/06/2018 05:00;287.75
22/07/2018 14:00;297.55
18/07/2018 14:00;301.15
19/07/2018 23:00;294.75
02/08/2018 14:00;305.55
07/08/2018 02:00;299.05
07/08/2018 05:00;297.25
07/08/2018 23:00;294.05
13/01/2018 13:00;279.55
18/01/2018 07:00;283.15
20/01/2018 04:00;280.85
10/01/2018 22:00;282.35
11/01/2018 07:00;279.35
11/01/2018 16:00;283.05
03/01/2018 22:00;287.05
11/02/2018 01:00;279.35
07/02/2018 13:00;277.95
07/02/2018 22:00;275.05
08/02/2018 19:00;275.15
09/02/2018 22:00;275.45
15/03/2018 04:00;282.15
01/04/2018 02:00;277.75
25/03/2018 01:00;281.95
17/03/2018 19:00;280.85
24/04/2018 23:00;288.25
26/04/2018 23:00;286.05
27/04/2018 17:00;289.25
20/04/2018 20:00;298.75
23/04/2018 08:00;287.45
21/05/2018 05:00;285.85
24/05/2018 17:00;298.75
14/07/2018 17:00;304.85
03/07/2018 08:00;292.25
05/07/2018 08:00;290.75
17/07/2018 14:00;299.55
17/07/2018 23:00;294.65
07/07/2018 17:00;302.55
12/07/2018 05:00;290.35
